FILIAL;MÊS;CONTA;REAL;ORÇ. GERENCIAL
CD + PALLETS;MAI;311041205005 - RECEITA DE VERBAS COOPERADA;77.926;0
CD + PALLETS;MAI;311041207001 - CREDITOS DE SUBVENCAO INVESTIMENTO - ICMS;8.738.495;0
CD + PALLETS;MAI;311050101018 - DESPESA COM BONIFICACAO;0;-5.600
CD + PALLETS;MAI;311050101021 - TAXAS DE ADMINISTRACAO DE CARTAO;-135.523;-48.444
CD + PALLETS;MAI;311050102001 - COMBUSTIVEL PARA VEICULOS PROPRIOS;-31.847;-10.280
CD + PALLETS;MAI;311050102002 - COMBUSTIVEL PARA EMPILHADEIRAS;-133.212;-80.000
CD + PALLETS;MAI;311050103001 - FRETE DE ENTREGA PARA CLIENTES;0;-291.044
CD + PALLETS;MAI;311050103005 - FRETES EXTRAS;-21.817;0
CD + PALLETS;MAI;311070101003 - DESPESAS BANCÁRIAS;-1.253;-5.219
CD + PALLETS;MAI;311070101007 - JUROS PASSIVOS;-237;-1.610
CD + PALLETS;MAI;311070101008 - JUROS PARCELAMENTOS;-74.201;0
CD + PALLETS;MAI;311070101014 - JUROS S/ ATIVO DE DIREITO DE USO;-32.724;0
CD + PALLETS;MAI;311070101018 - DESCONTOS CONCEDIDOS;0;-539
CD + PALLETS;MAI;311070103001 - RECEITAS JUROS ATIVOS;5.729;4.804
CD + PALLETS;MAI;311070103002 - DESCONTOS OBTIDOS;25.926;19.798
CD + PALLETS;MAI;311070104023 - RECEITA DE VERBAS DESCONTOS EM DUPLICATAS;449.811;0
CD + PALLETS;MAI;QUEBRA;0;-123.051
CD + PALLETS;MAI;Rateio do Credito Pis e Cofins;361.494;0
CD + PALLETS;MAI;VPC;0;379.167
CD + PALLETS;JUN;311010101001 - RECEITA DE MERCADORIAS VENDIDAS NACIONAL;13.019.231;12.733.879
CD + PALLETS;JUN;311010101002 - RECEITA MERCADORIAS BONIFICADA;167.218;0
CD + PALLETS;JUN;311010101006 - RECEITA DE FRETE MERCADORIA;130.309;3.411
CD + PALLETS;JUN;311010102002 - ( - ) DESCONTOS INCONDICIONAIS;0;-5.463
CD + PALLETS;JUN;311010102003 - ( - ) ICMS S/ REVENDA MERCADORIA;-2.300.987;-1.970.436
CD + PALLETS;JUN;311010102004 - ( - ) COFINS;-768.509;-739.239
CD + PALLETS;JUN;311010102005 - ( - ) PIS/PASEP;-166.847;-200.201
CD + PALLETS;JUN;311010102011 - ( - ) DEVOLUCAO DE VENDAS;-724.196;-260.087
CD + PALLETS;JUN;311010201001 - RECEITA PRESTACAO DE SERVICOS;120.505;200.000
CD + PALLETS;JUN;311010202001 - ISS;-6.025;0
CD + PALLETS;JUN;311010202002 - PIS;-1.988;0
CD + PALLETS;JUN;311010202003 - COFINS;-9.158;0
CD + PALLETS;JUN;311020101001 - CUSTO DE MERCADORIA VENDIDA NACIONAL;-7.967.790;-6.365.008
CD + PALLETS;JUN;311020101002 - CUSTO DE MERCADORIA VENDIDA IMPORTADO;-122.240;0
CD + PALLETS;JUN;311020101003 - CUSTO SOBRE QUEBRA DE MERCADORIA;-171.613;0
CD + PALLETS;JUN;311040101001 - ADICIONAL NOTURNO;-2.200;-21.964
CD + PALLETS;JUN;311040101005 - ALIMENTAÇÃO;-114.713;-128.960
CD + PALLETS;JUN;311040101006 - ASSITÊNCIA MÉDICA;-17.017;0
CD + PALLETS;JUN;311040101007 - AVISO PRÉVIO;-143.467;-10.509
CD + PALLETS;JUN;311040101012 - CURSOS/TREINAMENTOS JD;0;-900
CD + PALLETS;JUN;311040101015 - FERIAS;-60.589;-5.004
CD + PALLETS;JUN;311040101018 - GRATIFICAÇÕES / PREMIAÇÕES;-4.992;-57.150
CD + PALLETS;JUN;311040101019 - HORAS EXTRAS;-20.070;-16.556
CD + PALLETS;JUN;311040101022 - MENOR APRENDIZ;-1.100;-2.600
CD + PALLETS;JUN;311040101027 - PERICULOSIDADE;-7.030;-12.934
CD + PALLETS;JUN;311040101029 - SALÁRIOS E ORDENADOS;-839.069;-930.047
CD + PALLETS;JUN;311040101031 - EPI E UNIFORMES;-700;-4.440
CD + PALLETS;JUN;311040101032 - VALE TRANSPORTE;-39.713;-41.187
CD + PALLETS;JUN;311040101038 - AJUDA DE CUSTO DOMINGO;0;-2.208
CD + PALLETS;JUN;311040101039 - AJUDA DE CUSTO FERIADO;-42.032;-35.985
CD + PALLETS;JUN;311040101049 - GRATIFICACOES, ADICIONAIS E CORRELATOS;-54.800;0
CD + PALLETS;JUN;311040101052 - SEGURO DE VIDA;-2.348;-2.095
CD + PALLETS;JUN;311040102001 - FGTS RESCISAO;0;-3.096
CD + PALLETS;JUN;311040102002 - INSS PATRONAL;-266.938;-280.227
CD + PALLETS;JUN;311040102004 - FGTS;-68.437;-77.841
CD + PALLETS;JUN;311040102005 - FGTS 40% E MULTAS RESCISORIAS;-142.045;-9.508
CD + PALLETS;JUN;311040103001 - PROVISAO SOBRE FERIAS;63.965;-108.112
CD + PALLETS;JUN;311040103002 - PROVISAO SOBRE INSS S/ FERIAS;18.422;-31.136
CD + PALLETS;JUN;311040103003 - PROVISAO SOBRE FGTS S/ FERIAS;5.211;-8.649
CD + PALLETS;JUN;311040103005 - PROVISAO SOBRE 13º SALARIO;-82.913;-81.084
CD + PALLETS;JUN;311040103006 - PROVISAO SOBRE INSS S/ 13º SALARIO;-3.739;-23.352
CD + PALLETS;JUN;311040103007 - PROVISAO SOBRE FGTS S/ 13º SALARIO;-966;-6.487
CD + PALLETS;JUN;311040109005 - ( - ) DESCONTO SALARIOS E ORDENADOS;13.268;0
CD + PALLETS;JUN;311040109007 - ( - ) DESC AVARIAS/EQUIP TRABALHO;143;0
CD + PALLETS;JUN;311040109011 - ( - ) ASSISTENCIA MEDICA;11.791;0
CD + PALLETS;JUN;311040109012 - ( - ) PLANO ODONTOLOGICO;1.907;0
CD + PALLETS;JUN;311040109013 - ( - ) VALE TRANSPORTE;15.742;0
CD + PALLETS;JUN;311040201001 - AGUA/ESGOTO;-140;-304
CD + PALLETS;JUN;311040201002 - ALUGUEL;0;-120.000
CD + PALLETS;JUN;311040201027 - ENERGIA ELETRICA;-71.425;-70.000
CD + PALLETS;JUN;311040201058 - COMUNICACAO;-3.213;0
CD + PALLETS;JUN;311040301004 - GASTOS COM MIDIA DIGITAL;0;-3.751
CD + PALLETS;JUN;311040302018 - SERVICOS COM PRODUCAO ELETRONICA;0;-254
CD + PALLETS;JUN;311040302020 - SERVICOS COM INTELIGENCIA ESTRATEGICA;0;-111
CD + PALLETS;JUN;311040304001 - FRETE DE ENTREGA PARA CLIENTES;-801.751;0
CD + PALLETS;JUN;311040405002 - LOCACAO DE MAQUINAS E EQUIPAMENTOS;-157.827;-107.753
CD + PALLETS;JUN;311040405004 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DE INFORMATICA;-42.528;-51.296
CD + PALLETS;JUN;311040414010 - LICENCIAMENTO DE SOFTWARE;0;-3.906
CD + PALLETS;JUN;311040414011 - DESPESAS COM INFORMATICA E TELECOM;-8.071;-8.080
CD + PALLETS;JUN;311040417002 - HOTEIS E ESTADIAS;-3.600;-1.128
CD + PALLETS;JUN;311040417004 - TAXI / UBER;-127;-300
CD + PALLETS;JUN;311040417006 - COMBUSTIVEL EM VIAGEM;0;-300
CD + PALLETS;JUN;311040417007 - ALIMENTACAO EM VIAGEM;-300;-651
CD + PALLETS;JUN;311040429001 - SERVICOS  AMBIENTAL;-66.000;0
CD + PALLETS;JUN;311040429005 - SERVICOS  CONTABEIS;-19.392;-19.392
CD + PALLETS;JUN;311040429006 - SERVICOS CONSULTORIA E AUDITORIA;-245.869;0
CD + PALLETS;JUN;311040429009 - SERVICOS  ENERGIA ELETRICA;-2.400;-2.400
CD + PALLETS;JUN;311040429016 - SERVICOS  SEGURANCA E VIGILANCIA;-92.606;-113.028
CD + PALLETS;JUN;311040429017 - SERVICOS  FRETES E CARRETOS;0;-1.000
CD + PALLETS;JUN;311040429020 - SERVICOS  COM MARKETING;0;-977
CD + PALLETS;JUN;311040429021 - SERVICOS COM TRANSPORTE E GUARDA DE VALORES;-1.848;-4.063
CD + PALLETS;JUN;311040429022 - SERVICOS COM INSTALACOES E MONTAGENS;0;-1.000
CD + PALLETS;JUN;311040429023 - SERVICOS COM LIMPEZA E CONSERVACAO;-1.000;-1.000
CD + PALLETS;JUN;311040429027 - SERVICOS DE DEDETIZACAO;-8.316;-540
CD + PALLETS;JUN;311040429031 - SERVICOS COM MANUTENCAO;-10.330;-20.703
CD + PALLETS;JUN;311040429033 - SERVICOS DE ANALISE DE AGUA;-1.460;0
CD + PALLETS;JUN;311040429034 - SERVICOS DE TRANSPORTES;-17.600;-17.600
CD + PALLETS;JUN;311040429035 - SERVICOS DIVERSOS AD;-64.600;0
CD + PALLETS;JUN;311040429039 - SERVICOS DE CARGA E DESCARGA;-3.780;0
CD + PALLETS;JUN;311040430001 - SERVICOS GERAIS PESSOAS FISICAS;0;-8.136
CD + PALLETS;JUN;311040502004 - BENS DE NATUREZA NAO PERMANENTE;0;-900
CD + PALLETS;JUN;311040502005 - CONDUCAO E PASSAGENS;0;-434
CD + PALLETS;JUN;311040502006 - CONFRATERNIZACAO E EVENTOS INTERNOS;-5.038;-6.000
CD + PALLETS;JUN;311040502007 - CORREIOS E MALOTES;0;-180
CD + PALLETS;JUN;311040502008 - DESPESAS LEGAIS E JUDICIAIS;-180;-630
CD + PALLETS;JUN;311040502015 - IMPRESSOS / MATERIAIS GRAFICOS;-600;-195
CD + PALLETS;JUN;311040502016 - LANCHES E REFEICOES;-6.320;-12.000
CD + PALLETS;JUN;311040502017 - MATERIAL EXPEDIENTE - OPERACAO LOJA;-142;-600
CD + PALLETS;JUN;311040502018 - MATERIAL DE LIMPEZA;-2.937;-6.400
CD + PALLETS;JUN;311040502025 - DESPESA COM RESSARCIMENTO;-5.438;-1.620
CD + PALLETS;JUN;311040502029 - DESPESAS COM MATERIAL DE EXPEDIENTE;0;-7.560
CD + PALLETS;JUN;311040502031 - COMBUSTIVEL VEICULOS DE TERCEIROS;-310;-1.367
CD + PALLETS;JUN;311040502032 - MATERIAL DE SEGURANCA/ PROTECAO;-520;0
CD + PALLETS;JUN;311040502039 - DESPESAS COM MATERIAL CONSUMO;-10.906;-190.000
CD + PALLETS;JUN;311040502040 - MATERIAL COPA E COZINHA;0;-6.460
CD + PALLETS;JUN;311040502041 - DESPESA COM RECARGA EXTINTORES;0;-1.953
CD + PALLETS;JUN;311040502042 - COLETA DE RESIDUOS;-2.860;-13.975
CD + PALLETS;JUN;311040502046 - BAIXAS DE ESTOQUE CONSUMO (5949/6949);-2.744;-600
CD + PALLETS;JUN;311040502047 - MATERIAIS DE DIVULGACOES INTERNAS;0;-1.200
CD + PALLETS;JUN;311040502048 - EXAMES MEDICOS E HOSPITALARES;-1.788;-8.800
CD + PALLETS;JUN;311040503001 - ENCARGOS DE DEPRECIACAO;-179.766;-153.459
CD + PALLETS;JUN;311040503002 - ENCARGOS DE AMORTIZACAO;-50.876;-983.766
CD + PALLETS;JUN;311040701007 - GNRE;-148.686;-156.045
CD + PALLETS;JUN;311040701008 - IMPOSTOS E TAXAS GERAIS;-66;-4.860
CD + PALLETS;JUN;311040701011 - PIS/COFINS SOBRE RECEITA DE VERBAS;-50.433;0
CD + PALLETS;JUN;311040801001 - MANUTENCAO E REPARO BENS MOVEIS;-12.296;-44.000
CD + PALLETS;JUN;311040801003 - MANUTENCAO E REPARO INSTALACOES IMOVEIS TERCEIR;0;-4.500
CD + PALLETS;JUN;311040801004 - MANUTENCAO E REPARO DE VEICULOS;-13.293;-4.400
CD + PALLETS;JUN;311041003002 - PROVISAO PARA CONTINGENCIAS TRABALHISTAS;-100.540;0
CD + PALLETS;JUN;311041101002 - MULTA DE TRANSITO;0;-2.000
CD + PALLETS;JUN;311041101005 - BRINDES INSTITUCIONAIS;-2.486;-78.733
CD + PALLETS;JUN;311041101006 - DOACOES;-1.920;0
CD + PALLETS;JUN;311041205003 - RECEITA DE ALUGUEL;0;3.108
CD + PALLETS;JUN;311041205005 - RECEITA DE VERBAS COOPERADA;245.113;0
CD + PALLETS;JUN;311041207001 - CREDITOS DE SUBVENCAO INVESTIMENTO - ICMS;7.583.262;0
CD + PALLETS;JUN;311041301003 - CREDITOS RECUPERAVEIS ICMS;1.310.585;0
CD + PALLETS;JUN;311050101018 - DESPESA COM BONIFICACAO;-36.998;-5.600
CD + PALLETS;JUN;311050101021 - TAXAS DE ADMINISTRACAO DE CARTAO;-162.819;-44.745
CD + PALLETS;JUN;311050102001 - COMBUSTIVEL PARA VEICULOS PROPRIOS;0;-10.280
CD + PALLETS;JUN;311050102002 - COMBUSTIVEL PARA EMPILHADEIRAS;-91.501;-80.000
CD + PALLETS;JUN;311050103001 - FRETE DE ENTREGA PARA CLIENTES;0;-268.480
CD + PALLETS;JUN;311050103005 - FRETES EXTRAS;-13.200;0
CD + PALLETS;JUN;311070101003 - DESPESAS BANCÁRIAS;-251;-5.219
CD + PALLETS;JUN;311070101007 - JUROS PASSIVOS;-188;-1.610
CD + PALLETS;JUN;311070101008 - JUROS PARCELAMENTOS;-83.785;0
CD + PALLETS;JUN;311070101014 - JUROS S/ ATIVO DE DIREITO DE USO;-31.851;0
CD + PALLETS;JUN;311070101018 - DESCONTOS CONCEDIDOS;-4;-539
CD + PALLETS;JUN;311070103001 - RECEITAS JUROS ATIVOS;6.260;4.804
CD + PALLETS;JUN;311070103002 - DESCONTOS OBTIDOS;31.274;19.798
CD + PALLETS;JUN;311070104023 - RECEITA DE VERBAS DESCONTOS EM DUPLICATAS;596.982;0
CD + PALLETS;JUN;QUEBRA;0;-113.535
CD + PALLETS;JUN;Rateio do Credito Pis e Cofins;176.800;0
CD + PALLETS;JUN;VPC;0;349.824
CD + PALLETS;JUL;311010101001 - RECEITA DE MERCADORIAS VENDIDAS NACIONAL;12.567.495;21.445.718
CD + PALLETS;JUL;311010101002 - RECEITA MERCADORIAS BONIFICADA;257.690;0
CD + PALLETS;JUL;311010101006 - RECEITA DE FRETE MERCADORIA;201.797;3.359
CD + PALLETS;JUL;311010102002 - ( - ) DESCONTOS INCONDICIONAIS;0;-7.438
CD + PALLETS;JUL;311010102003 - ( - ) ICMS S/ REVENDA MERCADORIA;-2.281.658;-3.336.712
CD + PALLETS;JUL;311010102004 - ( - ) COFINS;-739.288;-1.248.098
CD + PALLETS;JUL;311010102005 - ( - ) PIS/PASEP;-160.503;-338.019
CD + PALLETS;JUL;311010102011 - ( - ) DEVOLUCAO DE VENDAS;-728.751;-437.137
CD + PALLETS;JUL;311010201001 - RECEITA PRESTACAO DE SERVICOS;33.718;200.000
CD + PALLETS;JUL;311010202001 - ISS;-1.686;0
CD + PALLETS;JUL;311010202002 - PIS;-556;0
CD + PALLETS;JUL;311010202003 - COFINS;-2.563;0
CD + PALLETS;JUL;311020101001 - CUSTO DE MERCADORIA VENDIDA NACIONAL;-7.724.025;-10.744.863
CD + PALLETS;JUL;311020101002 - CUSTO DE MERCADORIA VENDIDA IMPORTADO;-43.838;0
CD + PALLETS;JUL;311020101003 - CUSTO SOBRE QUEBRA DE MERCADORIA;-174.451;0
CD + PALLETS;JUL;311040101001 - ADICIONAL NOTURNO;-4.493;-21.964
CD + PALLETS;JUL;311040101005 - ALIMENTAÇÃO;-101.740;-128.960
CD + PALLETS;JUL;311040101006 - ASSITÊNCIA MÉDICA;-17.556;0
CD + PALLETS;JUL;311040101007 - AVISO PRÉVIO;-70.576;-10.509
CD + PALLETS;JUL;311040101012 - CURSOS/TREINAMENTOS JD;0;-900
CD + PALLETS;JUL;311040101014 - ESTAGIÁRIOS / TEMPORÁRIOS;-140;0
CD + PALLETS;JUL;311040101015 - FERIAS;-16.279;-5.004
CD + PALLETS;JUL;311040101018 - GRATIFICAÇÕES / PREMIAÇÕES;-3.542;-57.150
CD + PALLETS;JUL;311040101019 - HORAS EXTRAS;-26.198;-16.556
CD + PALLETS;JUL;311040101022 - MENOR APRENDIZ;-1.100;-2.600
CD + PALLETS;JUL;311040101027 - PERICULOSIDADE;-8.149;-12.934
CD + PALLETS;JUL;311040101029 - SALÁRIOS E ORDENADOS;-858.209;-930.047
CD + PALLETS;JUL;311040101031 - EPI E UNIFORMES;-2.593;-12.440
CD + PALLETS;JUL;311040101032 - VALE TRANSPORTE;-36.262;-41.187
CD + PALLETS;JUL;311040101038 - AJUDA DE CUSTO DOMINGO;0;-2.208
CD + PALLETS;JUL;311040101039 - AJUDA DE CUSTO FERIADO;-33.286;-35.985
CD + PALLETS;JUL;311040101049 - GRATIFICACOES, ADICIONAIS E CORRELATOS;-68.000;0
CD + PALLETS;JUL;311040101052 - SEGURO DE VIDA;-2.301;-2.095
CD + PALLETS;JUL;311040101053 - CONVENIO FARMACIA;-335;0
CD + PALLETS;JUL;311040101056 - PREMIACOES POR MERITOS ANUAIS;0;-7.714
CD + PALLETS;JUL;311040102001 - FGTS RESCISAO;0;-3.096
CD + PALLETS;JUL;311040102002 - INSS PATRONAL;-255.368;-280.227
CD + PALLETS;JUL;311040102004 - FGTS;-71.572;-77.841
CD + PALLETS;JUL;311040102005 - FGTS 40% E MULTAS RESCISORIAS;-73.346;-9.508
CD + PALLETS;JUL;311040103001 - PROVISAO SOBRE FERIAS;-23.297;-108.112
CD + PALLETS;JUL;311040103002 - PROVISAO SOBRE INSS S/ FERIAS;-6.710;-31.136
CD + PALLETS;JUL;311040103003 - PROVISAO SOBRE FGTS S/ FERIAS;-1.866;-8.649
CD + PALLETS;JUL;311040103005 - PROVISAO SOBRE 13º SALARIO;-77.734;-81.084
CD + PALLETS;JUL;311040103006 - PROVISAO SOBRE INSS S/ 13º SALARIO;-12.260;-23.352
CD + PALLETS;JUL;311040103007 - PROVISAO SOBRE FGTS S/ 13º SALARIO;-3.434;-6.487
CD + PALLETS;JUL;311040109005 - ( - ) DESCONTO SALARIOS E ORDENADOS;4.478;0
CD + PALLETS;JUL;311040109009 - ( - ) CONVENIO FARMACIA;500;0
CD + PALLETS;JUL;311040109011 - ( - ) ASSISTENCIA MEDICA;14.624;0
CD + PALLETS;JUL;311040109012 - ( - ) PLANO ODONTOLOGICO;1.439;0
CD + PALLETS;JUL;311040109013 - ( - ) VALE TRANSPORTE;16.975;0
CD + PALLETS;JUL;311040201001 - AGUA/ESGOTO;0;-304
CD + PALLETS;JUL;311040201002 - ALUGUEL;0;-120.000
CD + PALLETS;JUL;311040201027 - ENERGIA ELETRICA;-71.320;-70.000
CD + PALLETS;JUL;311040201058 - COMUNICACAO;-4.050;0
CD + PALLETS;JUL;311040301004 - GASTOS COM MIDIA DIGITAL;0;-3.923
CD + PALLETS;JUL;311040302018 - SERVICOS COM PRODUCAO ELETRONICA;0;-254
CD + PALLETS;JUL;311040302020 - SERVICOS COM INTELIGENCIA ESTRATEGICA;0;-111
CD + PALLETS;JUL;311040302021 - SERVICOS MARKETING VERBAS COOPERADA;-30.207;0
CD + PALLETS;JUL;311040304001 - FRETE DE ENTREGA PARA CLIENTES;-459.246;0
CD + PALLETS;JUL;311040405002 - LOCACAO DE MAQUINAS E EQUIPAMENTOS;-219.793;-107.753
CD + PALLETS;JUL;311040405004 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DE INFORMATICA;-45.205;-51.296
CD + PALLETS;JUL;311040414010 - LICENCIAMENTO DE SOFTWARE;0;-3.906
CD + PALLETS;JUL;311040414011 - DESPESAS COM INFORMATICA E TELECOM;-8.071;-8.080
CD + PALLETS;JUL;311040417002 - HOTEIS E ESTADIAS;-3.600;-1.128
CD + PALLETS;JUL;311040417004 - TAXI / UBER;-90;-300
CD + PALLETS;JUL;311040417006 - COMBUSTIVEL EM VIAGEM;0;-300
CD + PALLETS;JUL;311040417007 - ALIMENTACAO EM VIAGEM;-340;-651
CD + PALLETS;JUL;311040429001 - SERVICOS  AMBIENTAL;-66.000;0
CD + PALLETS;JUL;311040429005 - SERVICOS  CONTABEIS;-19.392;-19.392
CD + PALLETS;JUL;311040429006 - SERVICOS CONSULTORIA E AUDITORIA;-272.425;0
CD + PALLETS;JUL;311040429009 - SERVICOS  ENERGIA ELETRICA;-2.400;-2.400
CD + PALLETS;JUL;311040429011 - SERVICOS  JURIDICOS;-4.000;0
CD + PALLETS;JUL;311040429015 - SERVICOS  PREVENCAO DE PERDAS;-9.000;0
CD + PALLETS;JUL;311040429016 - SERVICOS  SEGURANCA E VIGILANCIA;-93.044;-113.028
CD + PALLETS;JUL;311040429017 - SERVICOS  FRETES E CARRETOS;-5.898;-1.000
CD + PALLETS;JUL;311040429020 - SERVICOS  COM MARKETING;0;-977
CD + PALLETS;JUL;311040429021 - SERVICOS COM TRANSPORTE E GUARDA DE VALORES;-1.801;-4.063
CD + PALLETS;JUL;311040429022 - SERVICOS COM INSTALACOES E MONTAGENS;0;-1.000
CD + PALLETS;JUL;311040429023 - SERVICOS COM LIMPEZA E CONSERVACAO;0;-1.000
CD + PALLETS;JUL;311040429027 - SERVICOS DE DEDETIZACAO;0;-540
CD + PALLETS;JUL;311040429031 - SERVICOS COM MANUTENCAO;-16.380;-20.703
CD + PALLETS;JUL;311040429034 - SERVICOS DE TRANSPORTES;-17.600;-19.000
CD + PALLETS;JUL;311040429039 - SERVICOS DE CARGA E DESCARGA;-2.600;0
CD + PALLETS;JUL;311040430001 - SERVICOS GERAIS PESSOAS FISICAS;0;-8.136
CD + PALLETS;JUL;311040502004 - BENS DE NATUREZA NAO PERMANENTE;0;-900
CD + PALLETS;JUL;311040502005 - CONDUCAO E PASSAGENS;0;-434
CD + PALLETS;JUL;311040502006 - CONFRATERNIZACAO E EVENTOS INTERNOS;-4.741;-6.000
CD + PALLETS;JUL;311040502007 - CORREIOS E MALOTES;0;-180
CD + PALLETS;JUL;311040502008 - DESPESAS LEGAIS E JUDICIAIS;-360;-630
CD + PALLETS;JUL;311040502015 - IMPRESSOS / MATERIAIS GRAFICOS;0;-195
CD + PALLETS;JUL;311040502016 - LANCHES E REFEICOES;-9.960;-12.000
CD + PALLETS;JUL;311040502017 - MATERIAL EXPEDIENTE - OPERACAO LOJA;-549;-600
CD + PALLETS;JUL;311040502018 - MATERIAL DE LIMPEZA;-3.218;-6.400
CD + PALLETS;JUL;311040502025 - DESPESA COM RESSARCIMENTO;0;-1.620
CD + PALLETS;JUL;311040502029 - DESPESAS COM MATERIAL DE EXPEDIENTE;-7.107;-7.560
CD + PALLETS;JUL;311040502030 - COMBUSTIVEL PARA  GERADOR;-14.499;-5.400
CD + PALLETS;JUL;311040502031 - COMBUSTIVEL VEICULOS DE TERCEIROS;-1.314;-1.367
CD + PALLETS;JUL;311040502039 - DESPESAS COM MATERIAL CONSUMO;-38.600;-191.400
CD + PALLETS;JUL;311040502040 - MATERIAL COPA E COZINHA;-5.457;-6.460
CD + PALLETS;JUL;311040502041 - DESPESA COM RECARGA EXTINTORES;0;-1.953
CD + PALLETS;JUL;311040502042 - COLETA DE RESIDUOS;-9.960;-13.975
CD + PALLETS;JUL;311040502046 - BAIXAS DE ESTOQUE CONSUMO (5949/6949);-2.728;-600
CD + PALLETS;JUL;311040502047 - MATERIAIS DE DIVULGACOES INTERNAS;0;-1.200
CD + PALLETS;JUL;311040502048 - EXAMES MEDICOS E HOSPITALARES;-5.880;-8.800
CD + PALLETS;JUL;311040503001 - ENCARGOS DE DEPRECIACAO;-179.811;-153.459
CD + PALLETS;JUL;311040503002 - ENCARGOS DE AMORTIZACAO;-50.876;-983.766
CD + PALLETS;JUL;311040701007 - GNRE;-118.396;-166.199
CD + PALLETS;JUL;311040701008 - IMPOSTOS E TAXAS GERAIS;-131;-3.247
CD + PALLETS;JUL;311040701011 - PIS/COFINS SOBRE RECEITA DE VERBAS;-11.226;0
CD + PALLETS;JUL;311040801001 - MANUTENCAO E REPARO BENS MOVEIS;-20.506;-44.000
CD + PALLETS;JUL;311040801003 - MANUTENCAO E REPARO INSTALACOES IMOVEIS TERCEIR;-27.576;-4.500
CD + PALLETS;JUL;311040801004 - MANUTENCAO E REPARO DE VEICULOS;-6.726;-4.400
CD + PALLETS;JUL;311041101002 - MULTA DE TRANSITO;0;-2.000
CD + PALLETS;JUL;311041101005 - BRINDES INSTITUCIONAIS;-4.161;-78.733
CD + PALLETS;JUL;311041101006 - DOACOES;-2.320;0
CD + PALLETS;JUL;311041205003 - RECEITA DE ALUGUEL;0;3.180
CD + PALLETS;JUL;311041205005 - RECEITA DE VERBAS COOPERADA;46.421;0
CD + PALLETS;JUL;311041207001 - CREDITOS DE SUBVENCAO INVESTIMENTO - ICMS;8.676.368;0
CD + PALLETS;JUL;311041301003 - CREDITOS RECUPERAVEIS ICMS;623.350;0
CD + PALLETS;JUL;311050101018 - DESPESA COM BONIFICACAO;0;-5.600
CD + PALLETS;JUL;311050101021 - TAXAS DE ADMINISTRACAO DE CARTAO;-116.338;-74.151
CD + PALLETS;JUL;311050102001 - COMBUSTIVEL PARA VEICULOS PROPRIOS;-14.499;-10.280
CD + PALLETS;JUL;311050102002 - COMBUSTIVEL PARA EMPILHADEIRAS;-100.952;-82.000
CD + PALLETS;JUL;311050103001 - FRETE DE ENTREGA PARA CLIENTES;0;-452.798
CD + PALLETS;JUL;311070101003 - DESPESAS BANCÁRIAS;-789;-5.219
CD + PALLETS;JUL;311070101007 - JUROS PASSIVOS;-3.317;-1.610
CD + PALLETS;JUL;311070101008 - JUROS PARCELAMENTOS;-92.941;0
CD + PALLETS;JUL;311070101014 - JUROS S/ ATIVO DE DIREITO DE USO;-30.969;0
CD + PALLETS;JUL;311070101018 - DESCONTOS CONCEDIDOS;0;-539
CD + PALLETS;JUL;311070103001 - RECEITAS JUROS ATIVOS;6.378;4.804
CD + PALLETS;JUL;311070103002 - DESCONTOS OBTIDOS;9.550;19.798
CD + PALLETS;JUL;311070104023 - RECEITA DE VERBAS DESCONTOS EM DUPLICATAS;149.066;0
CD + PALLETS;JUL;COFINS Frete Transferência;94;0
CD + PALLETS;JUL;Frete Transferência Bruto;-1.400;0
CD + PALLETS;JUL;PIS Frete Transferência;20;0
CD + PALLETS;JUL;QUEBRA;0;-191.795
CD + PALLETS;JUL;Rateio do Credito Pis e Cofins;282.322;0
CD + PALLETS;JUL;VPC;0;586.999
CD + PALLETS;AGO;311010101001 - RECEITA DE MERCADORIAS VENDIDAS NACIONAL;10.200.854;22.175.754
CD + PALLETS;AGO;311010101002 - RECEITA MERCADORIAS BONIFICADA;340.153;0
CD + PALLETS;AGO;311010101006 - RECEITA DE FRETE MERCADORIA;65.334;2.204
CD + PALLETS;AGO;311010102002 - ( - ) DESCONTOS INCONDICIONAIS;0;-8.064
CD + PALLETS;AGO;311010102003 - ( - ) ICMS S/ REVENDA MERCADORIA;-7.096.611;-3.456.156
CD + PALLETS;AGO;311010102004 - ( - ) COFINS;-593.924;-1.293.527
CD + PALLETS;AGO;311010102005 - ( - ) PIS/PASEP;-128.944;-350.315
CD + PALLETS;AGO;311010102011 - ( - ) DEVOLUCAO DE VENDAS;-598.309;-453.453
CD + PALLETS;AGO;311010201001 - RECEITA PRESTACAO DE SERVICOS;131.595;200.000
CD + PALLETS;AGO;311010202001 - ISS;-6.580;0
CD + PALLETS;AGO;311010202002 - PIS;-2.171;0
CD + PALLETS;AGO;311010202003 - COFINS;-10.001;0
CD + PALLETS;AGO;311020101001 - CUSTO DE MERCADORIA VENDIDA NACIONAL;-6.193.815;-11.136.338
CD + PALLETS;AGO;311020101003 - CUSTO SOBRE QUEBRA DE MERCADORIA;-159.689;0
CD + PALLETS;AGO;311040101001 - ADICIONAL NOTURNO;-3.230;-21.964
CD + PALLETS;AGO;311040101005 - ALIMENTAÇÃO;0;-128.960
